2.42	-0.26592858602
2.43	-0.269203895592
2.44	-0.272478383838
2.45	-0.275752047395
2.46	-0.279024882898
2.47	-0.282296886984
2.48	-0.285568056292
2.49	-0.288838387461
2.5	-0.292107877128
2.51	-0.295376521935
2.52	-0.298644318522
2.53	-0.301911263531
2.54	-0.305177353603
2.55	-0.308442585382
2.56	-0.311706955511
2.57	-0.314970460634
2.58	-0.318233097397
2.59	-0.321494862445
2.6	-0.324755752425
2.61	-0.328015763985
2.62	-0.331274893771
2.63	-0.334533138433
2.64	-0.337790494621
2.65	-0.341046958984
2.66	-0.344302528174
2.67	-0.347557198842
2.68	-0.350810967642
2.69	-0.354063831225
2.7	-0.357315786247
2.71	-0.360566829362
2.72	-0.363816957226
2.73	-0.367066166495
2.74	-0.370314453826
2.75	-0.373561815878
2.76	-0.376808249308
2.77	-0.380053750777
2.78	-0.383298316945
2.79	-0.386541944472
2.8	-0.389784630021
2.81	-0.393026370255
2.82	-0.396267161836
2.83	-0.39950700143
2.84	-0.402745885701
2.85	-0.405983811315
2.86	-0.409220774938
2.87	-0.412456773239
2.88	-0.415691802886
2.89	-0.418925860548
2.9	-0.422158942894
2.91	-0.425391046597
2.92	-0.428622168326
2.93	-0.431852304755
2.94	-0.435081452558
2.95	-0.438309608407
2.96	-0.441536768979
2.97	-0.444762930949
2.98	-0.447988090994
2.99	-0.451212245791
3.0	-0.454435392018
3.01	-0.457657526356
3.02	-0.460878645483
3.03	-0.464098746082
3.04	-0.467317824833
3.05	-0.47053587842
3.06	-0.473752903525
3.07	-0.476968896834
3.08	-0.480183855032
3.09	-0.483397774805
3.1	-0.48661065284
3.11	-0.489822485824
3.12	-0.493033270448
3.13	-0.4962430034
3.14	-0.499451681371
3.15	-0.5
